"subject","subjectLabel","researcher","researcherLabel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/family/57444","Becerra y Alfonso, Pedro"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57442","Díaz y Díaz, Adolfo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57442","Díaz y Díaz, Adolfo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57442","Díaz y Díaz, Adolfo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57462","Calzada, Fermín F."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57462","Calzada, Fermín F."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57445","Correa y Peirano, Octavio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57445","Correa y Peirano, Octavio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57827","Lira, Andrés"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57831","Madariaga, María Rosa de"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57826","Ledezma Martínez, Juan Manuel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57826","Ledezma Martínez, Juan Manuel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57826","Ledezma Martínez, Juan Manuel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57830","Arenal Fenochio, Jaime del"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57825","Sánchez de Andrés, Leticia"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57824","Ríos, Norma de los"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57823","Vélez, Palmira"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57822","Aubert, Paul, 1948-"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57829","Prado, Gustavo H., 1967-"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57829","Prado, Gustavo H., 1967-"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57828","Zavala, Silvio, 1909-2014"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57828","Zavala, Silvio, 1909-2014"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/57832","Viñas, Ángel, 1941-"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/66101","Garrido, Luis, 1898-1973"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/66101","Garrido, Luis, 1898-1973"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/68669","Alemany Vidal, Rafael"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/68763","Llorca García, Ángel, 1866-1942"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/68763","Llorca García, Ángel, 1866-1942"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/68763","Llorca García, Ángel, 1866-1942"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/68763","Llorca García, Ángel, 1866-1942"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/70645","Chávez, Ezequiel A., 1868-1946"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/71367","Díaz, Porfirio, 1830-1915"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/71487","Martí Alpera, Félix"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/71487","Martí Alpera, Félix"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/71487","Martí Alpera, Félix"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/71487","Martí Alpera, Félix"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73280","Montero Ríos, Eugenio, 1832-1914"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73900","Bellisto, F. L."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73919","Humbert, J."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73912","Salvat, P."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73909","Buyllas, Velas"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73925","Purvio, J. E."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73917","Medinilla Hermanos"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73917","Medinilla Hermanos"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73917","Medinilla Hermanos"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73910","Pagés, Francisco"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73922","Fiortanal Stroroski, G."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73918","Vivan, J."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/73926","Lima, Andrés de"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74047","Ortega, Federico"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74048","Garland, Antonio G."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74048","Garland, Antonio G."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74048","Garland, Antonio G."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74029","Santullano, R."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74470","Nirenstein, Mauricio, m. 1935"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74455","San Pedro, F. D."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74467","Dupuy de Lóme, R., 1861-1927"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74460","Martínez, A."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74460","Martínez, A."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74460","Martínez, A."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74456","Randela, G."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74468","Canel, Eva, 1857-1932"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74461","Bormagos, Gabriel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74457","Castroviejo y Nobajas, Amando, 1874-1934"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74451","Tenrejo, R. M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74463","Macicor, Federico"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74447","Cremades, Juan J."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74459","Frédéricq, Paul, 1850-1920"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74459","Frédéricq, Paul, 1850-1920"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74608","Varela, Luis V., 1845-1911"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74597","Dellepiane, Antonio, 1864-1939"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74669","Salvat i Espasa, Pablo, 1872-1923"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74669","Salvat i Espasa, Pablo, 1872-1923"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74790","Robles Egea, Antonio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74789","Gamarra, Yolanda"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/74793","Martínez-Cachero Rojo, María"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75024","Martínez Morellá, Vicente, 1915-1983"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75261","Raus, L."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75221","Hauser, H."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75221","Hauser, H."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75225","Otero, Antonio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75225","Otero, Antonio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75225","Otero, Antonio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75237","Álvarez, Faustino F."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75245","Flamini, Zoraide"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75264","Rodríguez San Pedro, Faustino, 1833-1925"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75248","López Silvero, Jesús"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75243","El Nadir"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75263","Río, Ramona del"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75259","Cuevas, R."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75223","Piscorsi Kasan, W."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75219","Suárez, Ramón"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75219","Suárez, Ramón"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75262","Melo, Carlos F."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75262","Melo, Carlos F."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75210","Dihigo, J. M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75210","Dihigo, J. M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75210","Dihigo, J. M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75210","Dihigo, J. M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75210","Dihigo, J. M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75210","Dihigo, J. M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75210","Dihigo, J. M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75230","Barbagelata, Hugo A."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75242","Gumbert, J. L."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75242","Gumbert, J. L."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75238","Secades y Caces, Leonardo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75284","Sempere i Masià, Francisco, 1859-1922"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75284","Sempere i Masià, Francisco, 1859-1922"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75301","Letelier, Valentín"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75301","Letelier, Valentín"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75301","Letelier, Valentín"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75304","Redondo Tejerina, Francisco"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75304","Redondo Tejerina, Francisco"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75304","Redondo Tejerina, Francisco"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75304","Redondo Tejerina, Francisco"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75304","Redondo Tejerina, Francisco"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75289","Giménez, E."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75291","Cuesta, Julio de la, m. 1933"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75292","Groizard y Gómez de la Serna, Alejandro, 1830-1919"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75288","Pagés, Fidel, 1886-1923"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75305","Borel, A."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/corporatebody/75306","Sociedad de Agricultores de Teis (Vigo)"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75307","García Conde, Pedro"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/75307","García Conde, Pedro"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/76599","Guillén Pedemonti, Heliodoro, 1864-1940"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/76710","Vilar, Pierre, 1906-2003"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/78236","Tuñón de Lara, Manuel, 1915-1997"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80470","Manjón, Antonio J., 1866-1919"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80455","Ros, Francisco"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80467","Otero, L."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/corporatebody/80466","Cabaut & Cía., Librería del Colegio Alsina y Bolívar"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80461","Molleda, José"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80457","Escriña, Rafael"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80463","Caleno, Alfredo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80464","Magnasco, Silvio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/corporatebody/80501","Círculo de Armas (Buenos Aires)"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80497","Quesada, Héctor"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80485","San Román, Dolores G. de"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80485","San Román, Dolores G. de"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80514","Pareja, Ramón"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80502","Serrano, Federico"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80490","Nierlasill Atienza, José"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80494","Sagastume, Enrique A."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80482","Escalera, José M.ª"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80486","Del Cerro Requena, Julia C. de"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80486","Del Cerro Requena, Julia C. de"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80503","López de Gálvez, Antonio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80478","Moreno, Julio del C."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80500","Huergo, José María"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80508","Juliá, Antonio"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80484","Pérez Nievas, Ismael"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80488","Dergui, Manuel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80496","Rivas, Ignacio de"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80505","Argüelles, L."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80542","Pinto, Roger M."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80530","Barreiro, Adolfo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80546","Baño, F."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80534","Giametti, Luis"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80538","Maglune, J."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/corporatebody/80558","Liga Nacional de Mujeres Librepensadoras"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80543","Millán, Juan José"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80531","Corvalán Mendilaharsu, Dardo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80531","Corvalán Mendilaharsu, Dardo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80547","Prego, Miguel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80535","Mateu Gil, Agustín"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80555","Aldabe, Juan"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80576","Calzada, Rafael"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80576","Calzada, Rafael"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80556","Llanana, G."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80544","López Piñón, José"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80548","González, J."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80561","Gutiérrez, Avelino"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80561","Gutiérrez, Avelino"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80553","Beachley, J."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80557","Nelson, Ernesto"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80545","Camerano, Pedro"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80529","Baleiron, Serafín"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80537","Cándido, D. E."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80537","Cándido, D. E."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80580","Maimo, Arturo"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/80647","Sáenz Peña, Roque, 1851-1914"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82183","Arriola, José, 1895-1954"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82183","Arriola, José, 1895-1954"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82211","Villafuerte, Rafael A."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82197","Alonso, María Luisa"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82202","Puig, Juan Manuel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82213","Porras Vega, Juan"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82209","Sánchez Patel"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82187","Cabello, M. A."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82204","Martí, J. Mª."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82186","Fontanills, E."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82215","Serna López, P."
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82190","Loriente Carvajal, Víctor"
"http://data.cervantesvirtual.com/person/5050","Altamira, Rafael, 1866-1951","http://data.cervantesvirtual.com/person/82189","Gómez y Gómez, José"
